# split1	rel_image_1	split2	rel_image_2	Hamming
train	images/train/mosaic_00311.jpg	val	images/val/Aphids_415.jpg	5
train	images/train/mosaic_00311.jpg	val	images/val/Corn_Blight_956.jpg	5
train	images/train/mosaic_00311.jpg	val	images/val/Corn_Health (24).jpg	5
val	images/val/Aphids_666.jpg	test	images/test/Aphids_839.jpg	0
val	images/val/Aphids_788.jpg	test	images/test/Aphids_744.jpg	0
val	images/val/Aphids_801.jpg	test	images/test/Aphids_744.jpg	0
val	images/val/Aphids_846.jpg	test	images/test/Aphids_830.jpg	0
val	images/val/Aphids_870.jpg	test	images/test/Aphids_867.jpg	0
val	images/val/Aphids_874.jpg	test	images/test/Aphids_849.jpg	0
val	images/val/Aphids_878.jpg	test	images/test/Aphids_867.jpg	0
val	images/val/Corn_borer_320.jpg	test	images/test/Corn_borer_748.jpg	0
val	images/val/Aphids_666.jpg	test	images/test/Aphids_863.jpg	1
val	images/val/Aphids_735.jpg	test	images/test/Aphids_863.jpg	1
val	images/val/Aphids_866.jpg	test	images/test/Aphids_863.jpg	1
val	images/val/Aphids_870.jpg	test	images/test/Aphids_841.jpg	1
val	images/val/Aphids_878.jpg	test	images/test/Aphids_841.jpg	1
val	images/val/Corn_borer_302.jpg	test	images/test/Corn_borer_224.jpg	1
val	images/val/Aphids_173.jpg	test	images/test/Aphids_319.jpg	2
val	images/val/Aphids_735.jpg	test	images/test/Aphids_839.jpg	2
val	images/val/Aphids_769.jpg	test	images/test/Aphids_703.jpg	2
val	images/val/Aphids_779.jpg	test	images/test/Aphids_789.jpg	2
val	images/val/Aphids_866.jpg	test	images/test/Aphids_839.jpg	2
val	images/val/Army_worm_390.jpg	test	images/test/Army_worm_0.jpg	2
val	images/val/Corn_Health (233).jpg	test	images/test/Corn_Health (64).jpg	2
val	images/val/Aphids_141.jpg	test	images/test/Aphids_319.jpg	3
val	images/val/Aphids_993.jpg	test	images/test/Aphids_319.jpg	3
val	images/val/Army_worm_46.jpg	test	images/test/Corn_borer_262.jpg	3
val	images/val/Corn_Blight_696.jpg	test	images/test/Corn_Health (848).jpg	3
val	images/val/Corn_Common_Rust (325).jpg	test	images/test/Corn_Common_Rust (343).jpg	3
val	images/val/Corn_Health (24).jpg	test	images/test/Corn_Health (64).jpg	3
val	images/val/Corn_Health (734).jpg	test	images/test/Corn_Health (10).jpg	3
val	images/val/Aphids_177.jpg	test	images/test/Aphids_319.jpg	4
val	images/val/Aphids_287.jpg	test	images/test/Aphids_319.jpg	4
val	images/val/Aphids_354.jpg	test	images/test/Corn_borer_262.jpg	4
val	images/val/Aphids_37.jpg	test	images/test/Aphids_637.jpg	4
val	images/val/Aphids_854.jpg	test	images/test/Aphids_863.jpg	4
val	images/val/Aphids_854.jpg	test	images/test/Corn_Health (670).jpg	4
val	images/val/Aphids_99.jpg	test	images/test/Corn_Blight_216.jpg	4
val	images/val/Army_worm_529.jpg	test	images/test/Aphids_401.jpg	4
val	images/val/Army_worm_529.jpg	test	images/test/Corn_Blight_798.jpg	4
val	images/val/Corn_Blight_956.jpg	test	images/test/Aphids_127.jpg	4
val	images/val/Corn_Common_Rust (313).jpg	test	images/test/Corn_Common_Rust (663).jpg	4
val	images/val/Corn_Common_Rust (616).jpg	test	images/test/Corn_Common_Rust (802).jpg	4
val	images/val/Corn_Common_Rust (806).jpg	test	images/test/Aphids_994.jpg	4
val	images/val/Corn_Common_Rust (817).jpg	test	images/test/Corn_Common_Rust (738).jpg	4
val	images/val/Corn_Common_Rust (861).jpg	test	images/test/Corn_Common_Rust (1278).jpg	4
val	images/val/Corn_Common_Rust (928).jpg	test	images/test/Corn_Common_Rust (740).jpg	4
val	images/val/Corn_Health (24).jpg	test	images/test/Corn_Health (10).jpg	4
val	images/val/Corn_Health (376).jpg	test	images/test/Corn_Health (437).jpg	4
val	images/val/Corn_borer_730.jpg	test	images/test/Aphids_485.jpg	4
val	images/val/Aphids_128.jpg	test	images/test/Aphids_319.jpg	5
val	images/val/Aphids_173.jpg	test	images/test/Aphids_351.jpg	5
val	images/val/Aphids_177.jpg	test	images/test/Aphids_351.jpg	5
val	images/val/Aphids_445.jpg	test	images/test/Corn_Common_Rust (71).jpg	5
val	images/val/Aphids_695.jpg	test	images/test/Aphids_622.jpg	5
val	images/val/Aphids_713.jpg	test	images/test/Corn_Health (670).jpg	5
val	images/val/Aphids_842.jpg	test	images/test/Army_worm_610.jpg	5
val	images/val/Aphids_854.jpg	test	images/test/Aphids_839.jpg	5
val	images/val/Aphids_854.jpg	test	images/test/Corn_Health (947).jpg	5
val	images/val/Aphids_968.jpg	test	images/test/Corn_Health (10).jpg	5
val	images/val/Aphids_968.jpg	test	images/test/Gray_Leaf_Spot_150.jpg	5
val	images/val/Corn_Blight_437.jpg	test	images/test/Aphids_127.jpg	5
val	images/val/Corn_Blight_629.jpg	test	images/test/Corn_Health (567).jpg	5
val	images/val/Corn_Blight_696.jpg	test	images/test/Corn_Health (947).jpg	5
val	images/val/Corn_Common_Rust (1127).jpg	test	images/test/Corn_Common_Rust (433).jpg	5
val	images/val/Corn_Common_Rust (208).jpg	test	images/test/Corn_Common_Rust (887).jpg	5
val	images/val/Corn_Common_Rust (572).jpg	test	images/test/Corn_Common_Rust (1278).jpg	5
val	images/val/Corn_Common_Rust (708).jpg	test	images/test/Corn_Common_Rust (983).jpg	5
val	images/val/Corn_Common_Rust (803).jpg	test	images/test/Corn_Common_Rust (311).jpg	5
val	images/val/Corn_Common_Rust (944).jpg	test	images/test/Corn_Common_Rust (887).jpg	5
val	images/val/Corn_Common_Rust (945).jpg	test	images/test/Corn_Common_Rust (405).jpg	5
val	images/val/Corn_Health (473).jpg	test	images/test/Aphids_401.jpg	5
val	images/val/Corn_Health (585).jpg	test	images/test/Aphids_401.jpg	5
val	images/val/Corn_Health (585).jpg	test	images/test/Corn_Health (291).jpg	5
val	images/val/Corn_Health (585).jpg	test	images/test/Corn_Health (314).jpg	5
val	images/val/Corn_Health (734).jpg	test	images/test/Corn_Health (193).jpg	5
val	images/val/Corn_Health (734).jpg	test	images/test/Gray_Leaf_Spot_150.jpg	5
val	images/val/Corn_borer_991.jpg	test	images/test/Corn_Health (848).jpg	5
